id,type,name,description,address,postal_code,city,department,region,latitude,longitude,website,email,period,precision,source,source_ref,last_updated
lib-00929,librairie,Laurent Delacour,,20 Rue Paul Clemencin 27500 Pont-Audemer,27500,Pont-Audemer,27,,49.356565754,0.514568059,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),479388944,2026-06-28
lib-00930,librairie,Burofico,,Zi La Garenne De Melleville Rue Caravelle 27930 Guichainville,27930,Guichainville,27,,49.007305793,1.1703222145,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),504173048,2026-06-28
lib-00931,librairie,Librairie-Salon De The Au Fil Des Mots,,27240 10 B Rue De La Cocharderie 27160 Mesnils-Sur-Iton,27160,Mesnils-Sur-Iton,27,,48.868849297,1.0720176735,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),888018488,2026-06-28
lib-00932,librairie,Catny Sas,,19 B Rue Des Monts Du Bourg 27260 Cormeilles,27260,Cormeilles,27,,49.251491605,0.3907235264,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),840776504,2026-06-28
lib-00933,librairie,Tome 1,,8 Ferme Des Bois 27120 Houlbec-Cocherel,27120,Houlbec-Cocherel,27,,49.074504062,1.3486256703,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),478052541,2026-06-28
lib-00934,librairie,Cerises Et Moineaux,,8 Rue Des Tanneurs 27200 Vernon,27200,Vernon,27,,49.092555319,1.4838333686,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),980596274,2026-06-28
lib-00935,librairie,Kevin Desne (Kakurega),,65 Rue Du Docteur Conseil 27380 Charleval,27380,Charleval,27,,49.3734160536506,1.38069407895377,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),952585875,2026-06-28
lib-00936,librairie,Astrea,,10 Rue Thiers 27300 Bernay,27300,Bernay,27,,49.089547677,0.5959948648,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),984981605,2026-06-28
lib-00937,librairie,Eva Buisson (Buisson),,Rue Dumont 27700 Les Andelys,27700,Les Andelys,27,,49.2447003990841,1.42287272406792,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),943625517,2026-06-28
lib-00938,librairie,La Presse De Netreville,,Zone Industrielle N1 Rue De Fauville 27000 Evreux,27000,Evreux,27,,49.027697223,1.1815131684,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),514060623,2026-06-28
lib-00939,librairie,La Compagnie Des Livres,,76 Rue D'Albufera 27200 Vernon,27200,Vernon,27,,49.092396606,1.4827080348,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),448859397,2026-06-28
lib-00940,librairie,Bouillon De Lecture,,17 Rue Sainte Foy 27190 Conches-En-Ouche,27190,Conches-En-Ouche,27,,48.961999662,0.9424012383,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),440598316,2026-06-28
lib-00941,librairie,Les Livres Du Cosnier,,88 Rue Thiers 27300 Bernay,27300,Bernay,27,,49.0911241956966,0.598608528353842,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),940341878,2026-06-28
lib-00942,librairie,L'Ange,,36 Rue De Vienne 27140 Gisors,27140,Gisors,27,,49.2799710128571,1.77587301213504,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),500029517,2026-06-28
lib-00943,librairie,Quai Des Mots,,16 Rue Du Matrey 27400 Louviers,27400,Louviers,27,,49.211933922,1.1691662814,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),847819018,2026-06-28
lib-00944,librairie,Mille Feuilles,,55 Rue De La Republique 27500 Pont-Audemer,27500,Pont-Audemer,27,,49.35633427,0.5151760461,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),798299764,2026-06-28
lib-00945,librairie,Andelle Presse,,57 Rue Pouyer Quertier 27380 Fleury-Sur-Andelle,27380,Fleury-Sur-Andelle,27,,49.361220792,1.3568779806,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),821810306,2026-06-28
lib-00946,librairie,Librairie Saint Augustin,,21 Rue Charles Corbeau 27000 Evreux,27000,Evreux,27,,49.024812508,1.1518698801,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),811773357,2026-06-28
lib-00947,librairie,Oiseaulib,,24 Rue Du Docteur Oursel 27000 Evreux,27000,Evreux,27,,49.025624829,1.1478519398,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),838477636,2026-06-28
lib-00948,librairie,Caroline Masson (Histoire D'Un Livre),,5 Rue De Lorraine 27000 Evreux,27000,Evreux,27,,49.016462292,1.1649195158,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),842533994,2026-06-28
lib-00949,librairie,Manga San,,20 Rue De L'Horloge 27000 Evreux,27000,Evreux,27,,49.0260326176135,1.15070417558129,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),501839229,2026-06-28
lib-00950,librairie,Librairie Hana,,23 Place Carnot 27190 Conches-En-Ouche,27190,Conches-En-Ouche,27,,48.964008701,0.9421240281,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),911627081,2026-06-28
lib-00951,librairie,Access Presse,,4 Place De L’Eglise 27170 Beaumont-Le-Roger,27170,Beaumont-Le-Roger,27,,49.081336391,0.7777245535,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),512530858,2026-06-28
lib-00952,librairie,Bd Flash Chartres,,10 Rue De La Clouterie 28000 Chartres,28000,Chartres,28,,48.4445698434036,1.48878584144784,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),477539274,2026-06-28
lib-00953,librairie,William Thery (Librairie William Thery),,24 Rue Florimond Robertet 28800 Alluyes,28800,Alluyes,28,,48.227609231,1.3637149992,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),316119874,2026-06-28
lib-00954,librairie,La Rose Des Vents,,5 Grande Rue Maurice Viollette 28100 Dreux,28100,Dreux,28,,48.735450811,1.3667489382,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),449757608,2026-06-28
lib-00955,librairie,Aux Deux Elephants,,3 Rue D'Ouarville 28300 Leves,28300,Leves,28,,48.467419211,1.4846270791,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),454081258,2026-06-28
lib-00956,librairie,Relais H,,Relais H Aerogare Des Invalides Gare Invalides 75007 Paris 07,75007,Paris 07,75,,48.861899597,2.3145643782,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),483261251,2026-06-28
lib-00957,librairie,O Nuage De L'Ange,,20 Rue Parisis 28100 Dreux,28100,Dreux,28,,48.737384855,1.3661621053,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),514276724,2026-06-28
lib-00958,librairie,Nathalie Prugnaud (Livresse De Lire),,8 Rue Des Noyers 28310 Fresnay-L'Eveque,28310,Fresnay-L'Eveque,28,,48.260536495,1.8362211306,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),844517805,2026-06-28
lib-00959,librairie,Nordine Kaddouri,,14 Residence Des Beguines 28110 Luce,28110,Luce,28,,48.4326000709199,1.44617412718236,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),929134658,2026-06-28
lib-00960,librairie,Librairie Les Trois Petits Points,,30 Rue Diane De Poitiers 28260 Anet,28260,Anet,28,,48.856417009,1.4389977411,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),919913673,2026-06-28
lib-00961,librairie,Librairie L Ecume Des Pages,,174 Boulevard Saint-Germain 75006 Paris,75006,Paris,75,,48.854185244,2.3323372686,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),572022739,2026-06-28
lib-00962,librairie,Raissa Arrazola De Onate,,11 Cloitre Notre Dame 28000 Chartres,28000,Chartres,28,,48.4476535,1.486707561,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),341683316,2026-06-28
lib-00963,librairie,La Librairie Du Coin,,5 Rue Jean Moulin 28200 Chateaudun,28200,Chateaudun,28,,48.071088764,1.3294468104,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),453887796,2026-06-28
lib-00964,librairie,La Maison De La Presse,,9 Place Aristide Briand 28230 Epernon,28230,Epernon,28,,48.6091497374877,1.67748225576479,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),537637266,2026-06-28
lib-00965,librairie,Sabine Ballery,,Le Gorget 21 Rue Du Moulin De Bretigny 28300 Saint-Prest,28300,Saint-Prest,28,,48.48063757,1.4943699092,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),750629602,2026-06-28
lib-00966,librairie,Cl&2D Exploitation,,10 Rue Noel Ballay 28000 Chartres,28000,Chartres,28,,48.445630764,1.4862773234,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),505221432,2026-06-28
lib-00967,librairie,Proxi-Buro,,7 Rue Du Val Roquet 28400 Arcisses,28400,Arcisses,28,,48.3215825023014,0.827297536443665,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),508270451,2026-06-28
lib-00968,librairie,Librairie Une Page A Ecrire,,11 Rue Du Marechal Foch 28310 Janville-En-Beauce,28310,Janville-En-Beauce,28,,48.199950956,1.8844560856,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),829711548,2026-06-28
lib-00969,librairie,Maxime Joly,,11 Rue De La Juberderie 28200 Conie-Molitard,28200,Conie-Molitard,28,,48.114296543,1.423582432,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),824950919,2026-06-28
lib-00970,librairie,Le Mille-Feuille,,6 Rue Du 17 Juin 1944 28240 La Loupe,28240,La Loupe,28,,48.4710608156138,1.0140794389353,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),930142153,2026-06-28
lib-00971,librairie,Librairie La Place,,6 Place Du General Saint Pol 28400 Nogent-Le-Rotrou,28400,Nogent-Le-Rotrou,28,,48.322824104,0.8211901898,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),981344898,2026-06-28
lib-00972,librairie,Matulu,,6 Rue Drouet 28230 Epernon,28230,Epernon,28,,48.6092594363844,1.67804418511066,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),999954316,2026-06-28
lib-00973,librairie,Librairie Luceenne,,57 Rue De La Republique 28110 Luce,28110,Luce,28,,48.439488752,1.4627053344,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),508835345,2026-06-28
lib-00974,librairie,Carpe Diem,,1 Rue Marceau 28700 Auneau-Bleury-Saint-Symphorien,28700,Auneau-Bleury-Saint-Symphorien,28,,48.462586639,1.7731230719,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),448712836,2026-06-28
lib-00975,librairie,Libre'R,,29 Rue De L'Eglise 28210 Nogent-Le-Roi,28210,Nogent-Le-Roi,28,,48.648245811,1.5342109082,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),495071060,2026-06-28
lib-00976,librairie,Bayt Al Hidaya,,18 Rue Du Bois Sabot 28100 Dreux,28100,Dreux,28,,48.7374999765573,1.3613693593148,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),789297991,2026-06-28
lib-00977,librairie,Librairie Dialogues,,Parvis Marie Paul Kermarec Square Monseigneur Roull 29200 Brest,29200,Brest,29,,48.3874056657417,-4.49040291324532,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),844756296,2026-06-28
lib-00978,librairie,Excalibulle,,11 Rue Saint-Saens 29200 Brest,29200,Brest,29,,48.391622123,-4.483074437,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),409202280,2026-06-28
lib-00979,librairie,Loisirs Et Culture,,21 Quai Du Drellach 29217 Le Conquet,29217,Le Conquet,29,,48.361359313,-4.773129256,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),307276980,2026-06-28
lib-00980,librairie,Brigitte Cordelle (Tuaillon),,30 Rue Emile Zola 29200 Brest,29200,Brest,29,,48.3858508041602,-4.48958843953448,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),333183200,2026-06-28
lib-00981,librairie,Sarl Boucan,,8 Rue Louis Lomenech 29930 Pont-Aven,29930,Pont-Aven,29,,47.8556838732394,-3.74591723395462,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),918390311,2026-06-28
lib-00982,librairie,Keralan Culture,,Rue Du Pont-De-Bois 29290 Saint-Renan,29290,Saint-Renan,29,,48.428247219,-4.613494757,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),903337616,2026-06-28
lib-00983,librairie,Sarl Dismar,,41 Rue Du Chateau 29200 Brest,29200,Brest,29,,48.3861143764536,-4.48736830450558,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),388624934,2026-06-28
lib-00984,librairie,Otaku No Dera Brest,,5 Place Royale 44000 Nantes,44000,Nantes,44,,47.2147867736455,-1.55873429862055,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),912649696,2026-06-28
lib-00985,librairie,Julien Compaing (Nutri Performance 2 0),,Lieu Dit Kerlidou 29420 Plouvorn,29420,Plouvorn,29,,48.545278815,-4.035933828,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),841251689,2026-06-28
lib-00986,librairie,Catherine Menez,,7 Rue De Reims 29160 Crozon,29160,Crozon,29,,48.246397452,-4.490305606,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),329916043,2026-06-28
lib-00987,librairie,L'Ivresse Des Mots,,4 Rte De St Sauveur 29400 Lampaul-Guimiliau,29400,Lampaul-Guimiliau,29,,48.49263274,-4.040332503,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),753385822,2026-06-28
lib-00988,librairie,Sodilibre,,101 Chemin De Penhoat 29000 Quimper,29000,Quimper,29,,48.017870862,-4.069542128,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),340729995,2026-06-28
lib-00989,librairie,Librairie Guillemot,,42 Place De La Republique 29120 Pont-L'Abbe,29120,Pont-L'Abbe,29,,47.865080328,-4.223498936,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),380877696,2026-06-28
lib-00990,librairie,Librairie & Curiosites,,1 B Rue Toul Al Laer 29000 Quimper,29000,Quimper,29,,47.996066108,-4.100589105,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),534479928,2026-06-28
lib-00991,librairie,Badaboum,,10 Rue Bugeaud 29200 Brest,29200,Brest,29,,48.3958653839395,-4.47861985973205,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),410341614,2026-06-28
lib-00992,librairie,Librairie Antimoine,,4 Rue De Kergariou 29000 Quimper,29000,Quimper,29,,47.99682234,-4.10418721,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),441359726,2026-06-28
lib-00993,librairie,Charicle,,8 Rue Louis Pasteur 29400 Landivisiau,29400,Landivisiau,29,,48.509733607,-4.071296147,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),805267846,2026-06-28
lib-00994,librairie,Librairie Saint Christophe,,11 Rue General De Gaulle 29260 Lesneven,29260,Lesneven,29,,48.571532411,-4.325863391,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),338062110,2026-06-28
lib-00995,librairie,Zedele,,4 B Rue Danton 29200 Brest,29200,Brest,29,,48.395899101,-4.480757915,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),451196083,2026-06-28
lib-00996,librairie,Japanim Quimper (Japanim),,26 Place Saint Corentin 29000 Quimper,29000,Quimper,29,,47.996064834,-4.103058252,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),917755795,2026-06-28
lib-00997,librairie,Quai De L'Imaginaire,,2 Quai Jean Jaures 29770 Audierne,29770,Audierne,29,,48.022508527,-4.539040833,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),894130202,2026-06-28
lib-00998,librairie,Hall De La Presse,,Centre Commercial La Boissiere Kerfraval 29600 Morlaix,29600,Morlaix,29,,48.589800679,-3.815222197,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),890067390,2026-06-28
lib-00999,librairie,Librairie De L'Angle Rouge,,9 Rue De L’Hopital 29100 Douarnenez,29100,Douarnenez,29,,48.092238951,-4.326140125,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),885224923,2026-06-28
lib-01000,librairie,Librairie Quartier Lointain,,3 Rue De Saint-Philibert 29910 Tregunc,29910,Tregunc,29,,47.854374615,-3.852891365,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),900811506,2026-06-28
lib-01001,librairie,Les Deferlantes,,9 Place De Viarmes 29600 Morlaix,29600,Morlaix,29,,48.577674191,-3.826948753,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),893347047,2026-06-28
lib-01002,librairie,Vins Et Vignettes,,15 Place De La Republique 29120 Pont-L'Abbe,29120,Pont-L'Abbe,29,,47.865991317,-4.223096373,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),898529417,2026-06-28
lib-01003,librairie,Contes A Rebours,,Rez De Chaussee 51 Rue Ange De Guernisac 29600 Morlaix,29600,Morlaix,29,,48.578936901,-3.827862512,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),890815004,2026-06-28
lib-01004,librairie,Elizabeth & Jo,,16 B Rue De L'Eglise 29470 Plougastel-Daoulas,29470,Plougastel-Daoulas,29,,48.374309021,-4.370539007,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),915110654,2026-06-28
lib-01005,librairie,Les Metamorphoses,,17 Rue Voltaire 29100 Douarnenez,29100,Douarnenez,29,,48.093599244,-4.32814242,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),904448818,2026-06-28
lib-01006,librairie,L'Equilibre Du Monde,,49 Rue Saint Yves 29290 Saint-Renan,29290,Saint-Renan,29,,48.433820845,-4.622685696,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),914190657,2026-06-28
lib-01007,librairie,Librairie Esoterique Cassiopee,,Place De L'Eglise 29180 Locronan,29180,Locronan,29,,48.098431974,-4.208118841,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),837916378,2026-06-28
lib-01008,librairie,La Roche Des Fees,,14 Rue Joseph Pinvidic 29400 Landivisiau,29400,Landivisiau,29,,48.509392255,-4.070489754,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),880647003,2026-06-28
lib-01009,librairie,Turbulences Quimper (Turbulences),,3 Rue Du Chapeau Rouge 29000 Quimper,29000,Quimper,29,,47.996289782,-4.106610144,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),947974234,2026-06-28
lib-01010,librairie,Le Chant De La Maree,,11 Rue Gambetta 29680 Roscoff,29680,Roscoff,29,,48.724964327,-3.983397478,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),927603860,2026-06-28
lib-01011,librairie,Librairie L'Atlantide,,44 Rue Francois Merrien 29760 Penmarch,29760,Penmarch,29,,47.811708323,-4.338529125,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),930093745,2026-06-28
lib-01012,librairie,La Maison Des Bulles,,18 Grand Rue 29600 Morlaix,29600,Morlaix,29,,48.577022322,-3.826770807,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),952809119,2026-06-28
lib-01013,librairie,L'Ivresse De Lire,,8 Rue De La Halle 29000 Quimper,29000,Quimper,29,,47.995887463,-4.105054913,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),953328150,2026-06-28
lib-01014,librairie,Librairie Divergences Quimperle,,45 Place Saint Michel 29300 Quimperle,29300,Quimperle,29,,47.8711386174474,-3.54844877449147,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),982698045,2026-06-28
lib-01015,librairie,Manga No Tengoku,,13 Rue Carnot 29600 Morlaix,29600,Morlaix,29,,48.577084751,-3.827777985,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),951440726,2026-06-28
lib-01016,librairie,Kemper Bookish (Bookish Kemper),,5 Rue Du Chapeau Rouge 29000 Quimper,29000,Quimper,29,,47.996267286,-4.106699604,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),984897991,2026-06-28
lib-01017,librairie,L'Encre Interdite,,25 Rue Jeanne D'Arc 60200 Compiegne,60200,Compiegne,60,,49.417408308583,2.8234099989185,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),902210384,2026-06-28
lib-01018,librairie,La Pluie D'Ete,,6 Rue De La Prison 29790 Pont-Croix,29790,Pont-Croix,29,,48.0409625996936,-4.48796123713008,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),899798870,2026-06-28
lib-01019,librairie,Dialogues,,9-15 9 Rue D'Aiguillon 29600 Morlaix,29600,Morlaix,29,,48.576403515,-3.825295696,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),504082876,2026-06-28
lib-01020,librairie,Sara Weston,,22 Route De Berrien 29690 Huelgoat,29690,Huelgoat,29,,48.369244879,-3.746652069,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),532119252,2026-06-28
lib-01021,librairie,Ar Vro,,4 B Pl De La Liberte 29770 Audierne,29770,Audierne,29,,48.02363502,-4.538701695,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),523748119,2026-06-28
lib-01022,librairie,Livres In Room,,29 Rue Du General Leclerc 29250 Saint-Pol-De-Leon,29250,Saint-Pol-De-Leon,29,,48.683260108,-3.986726386,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),493721880,2026-06-28
lib-01023,librairie,Les Mots Voyageurs,,2 Pl Hervo 29300 Quimperle,29300,Quimperle,29,,47.872294635,-3.545945773,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),494762305,2026-06-28
lib-01024,librairie,Jacques Pre,,Place De L'Eglise 29180 Locronan,29180,Locronan,29,,48.098431974,-4.208118841,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),400525762,2026-06-28
lib-01025,librairie,Nicolas Le Peoc H,,4 Rue Graveran 29200 Brest,29200,Brest,29,,48.393789881,-4.481599542,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),334081205,2026-06-28
lib-01026,librairie,Le Chemin De L'Etoile,,16 Rue Des Douves 29000 Quimper,29000,Quimper,29,,47.998593425896,-4.10194680496621,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),448989400,2026-06-28
lib-01027,librairie,Pension Gloanec,,5 Place Paul Gauguin 29930 Pont-Aven,29930,Pont-Aven,29,,47.855233726,-3.747842093,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),414883884,2026-06-28
lib-01028,librairie,Boule De Gomme,,Halles Kerinou 29200 Brest,29200,Brest,29,,48.402654016,-4.489157083,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),499203131,2026-06-28
lib-01029,librairie,Kokoro No Manga,,26 Rue Des Gentilshommes 29000 Quimper,29000,Quimper,29,,47.996450445944,-4.10570294675211,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),912797537,2026-06-28
lib-01030,librairie,De L'Encre A L'Ecran,,1 Rue Jean Baudry 29730 Guilvinec,29730,Guilvinec,29,,47.79646644,-4.280537486,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),909381055,2026-06-28
lib-01031,librairie,L'Autre Rive,,Restidiou Vras 29690 Berrien,29690,Berrien,29,,48.373348447,-3.733170969,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),910800861,2026-06-28
lib-01032,librairie,L'Introuvable,,16 Rue Du Frout 29000 Quimper,29000,Quimper,29,,47.995922442,-4.10108176,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),798270625,2026-06-28
lib-01033,librairie,Les Passagers Du Livre,,28 Rue De La Fontaine Blanche 29800 Landerneau,29800,Landerneau,29,,48.451448083,-4.251502766,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),794063958,2026-06-28
lib-01034,librairie,Sebastien Girrbach,,35 Avenue De La Gare 29900 Concarneau,29900,Concarneau,29,,47.876018577,-3.919304617,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),795181361,2026-06-28
lib-01035,librairie,A.K.M.L.M (Comme Le Grands),,6 Rue De La Deuxieme D B 29200 Brest,29200,Brest,29,,48.391521109,-4.482515896,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),834652158,2026-06-28
lib-01036,librairie,Albertine (Albertine),,19 Avenue Du Docteur Nicolas 29900 Concarneau,29900,Concarneau,29,,47.8693180511622,-3.91648149391821,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),848917449,2026-06-28
lib-01037,librairie,La Maison Qui Pousse,,1 Quai Jean Moulin 29150 Chateaulin,29150,Chateaulin,29,,48.195942958,-4.093040099,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),977695444,2026-06-28
lib-01038,librairie,Librairie Cafe Le Grand Bain,,3 Rue De Saint Lucas 29380 Bannalec,29380,Bannalec,29,,47.93185875,-3.697884491,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),983779513,2026-06-28
lib-01039,librairie,Les Holobiontes,,36 Rue Du General De Gaulle 29590 Le Faou,29590,Le Faou,29,,48.2950964924718,-4.17972360165645,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),945121085,2026-06-28
lib-01040,librairie,Librairie De L'Odet,,45 Boulevard Amiral De Kerguelen 29000 Quimper,29000,Quimper,29,,47.995314128,-4.100498589,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),402268791,2026-06-28
lib-01041,librairie,L'Ivraie,,19 Rue Voltaire 29100 Douarnenez,29100,Douarnenez,29,,48.09366827,-4.328013734,,,,exacte,SIRENE / recherche-entreprises.api.gouv.fr (NAF 47.61Z),430383141,2026-06-28
